date,index_100_eur,index_100_usd,index_100_gbp
2025-08-28,-55711.39091927324,-381.0624213832697,-551.3860291487005
2025-08-29,-55278.887078827735,-379.3392399776927,-548.9528932427488
2025-09-01,-55442.096075222275,-380.5837598817205,-549.3272218436645
2025-09-02,-54838.2227885625,-375.2706172145251,-548.1106538906888
2025-09-03,-55205.44303045022,-378.28618467428464,-549.795132594809
2025-09-04,-55605.30507161681,-379.77003532908697,-552.8833435523628
2025-09-05,-55311.52887810665,-380.91882293280486,-550.3098344210679
2025-09-08,-55670.58867017462,-383.5993273414801,-553.7255829044229
2025-09-09,-55727.711818912714,-383.2642642903956,-553.8191650546519
2025-09-10,-56054.129811701765,-385.4182410473668,-556.0651366601456
2025-09-11,-56429.5105034092,-388.4338085071264,-559.3405119181572
2025-09-12,-56445.83140304864,-388.05087930588707,-559.6212583688439
2025-09-15,-56543.75680088536,-390.0612576123935,-560.6974530964762
2025-09-16,-56119.413410259585,-389.72619456130906,-558.1707350402959
2025-09-17,-56160.21565935821,-390.2527222130131,-558.2175261154104
2025-09-18,-56698.80534746018,-391.83230516812523,-564.908649856777
2025-09-19,-56731.44714673907,-390.6835175644074,-566.9674571618128
2025-09-22,-56829.37254457579,-392.4066989699843,-568.1372340396741
2025-09-23,-56927.29794241252,-393.6033527238571,-569.4941752179932
2025-09-24,-56853.85389403497,-391.40150981673105,-568.9794733917342
2025-09-25,-56772.249395837694,-388.7688715582108,-569.5409662931077
2025-09-26,-56739.6075965588,-389.4389976603795,-567.9500697392164
2025-09-29,-56959.939741691414,-391.92803746843504,-570.6639520958546
2025-09-30,-56902.81659295333,-391.7365728678154,-569.260219842421
2025-10-01,-57327.15998357911,-394.4170772764906,-572.161266499517
2025-10-02,-57555.65257853145,-394.80000647772994,-575.3430596072997
2025-10-03,-57800.46607312326,-398.0070385381092,-577.2147026118777
2025-10-06,-58012.63776843615,-398.4378338895034,-577.7761955132512
2025-10-07,-57898.39147095997,-396.4753217331519,-576.5596275602755
2025-10-08,-58412.49980960274,-397.9591723879542,-579.8350028182871
2025-10-09,-58412.49980960274,-395.99666023160285,-581.800227973094
2025-10-10,-57172.11143700431,-390.10912376254834,-570.7575342460834
2025-10-13,-57710.701125106265,-391.7844390179704,-574.3136559547818
2025-10-14,-57465.887630514466,-390.53991911394263,-573.9393273538661
2025-10-15,-57808.626522942985,-394.70427417742,-575.9045525086732
2025-10-16,-57833.10787240217,-395.8530617811381,-575.9045525086732
2025-10-17,-57163.95098718458,-391.5929744173508,-571.0382806967701
2025-10-20,-58208.488564109575,-398.2463692888837,-580.0221671187448
2025-10-21,-58396.178909963295,-397.6719754870248,-580.6772421703473
2025-10-22,-58094.24226663341,-395.8530617811381,-578.4312705648535
2025-10-23,-58347.21621104493,-397.3369124359404,-582.923213775841
2025-10-24,-58796.04095112989,-400.8311413972491,-589.567546442093
2025-10-27,-59179.58209265704,-403.99030730747336,-592.1878466485024
2025-10-28,-59253.026141034585,-405.37842566196593,-596.4926255590319
2025-10-29,-59408.07468760938,-406.3357486650642,-600.0487472677303
2025-10-30,-59432.556037068556,-403.3201812053046,-599.5808365165857
